month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,address,lat,long
2020-02,sengkang,2 room,16 to 18,47,model a,2013,92 years 09 months,237000,447a jalan kayu,1.3923315,103.872624
2020-02,sengkang,2 room,13 to 15,46,model a,2014,93 years 05 months,233000,448b sengkang west way,1.3955078,103.8783093
2020-02,sengkang,3 room,07 to 09,68,model a,2016,94 years 11 months,337888,414a fernvale link,1.3928142,103.8790207
2020-02,sengkang,3 room,22 to 24,68,model a,2016,94 years 11 months,360000,414b fernvale link,1.39002175,103.8798088
2020-02,sengkang,3 room,13 to 15,68,model a,2016,94 years 11 months,345000,414b fernvale link,1.39002175,103.8798088
2020-02,sengkang,3 room,10 to 12,68,model a,2012,91 years 09 months,335888,445a fernvale road,1.3942332,103.8759622
2020-02,sengkang,3 room,10 to 12,67,premium apartment,2015,94 years 06 months,420000,279c sengkang east avenue,1.381663,103.9003708
2020-02,sengkang,3 room,07 to 09,67,premium apartment,2015,94 years 06 months,405000,281a sengkang east avenue,1.3861189,103.8915694
2020-02,sengkang,3 room,04 to 06,67,premium apartment,2015,94 years 06 months,418000,279a sengkang east avenue,1.3858454,103.8928959
2020-02,sengkang,3 room,04 to 06,67,model a,2014,93 years 05 months,330000,448b sengkang west way,1.3955078,103.8783093
2020-02,sengkang,3 room,07 to 09,67,model a,2014,93 years 05 months,330000,450b sengkang west way,1.3940498,103.8733382
2020-02,sengkang,4 room,10 to 12,95,premium apartment,2015,94 years 10 months,490000,336d anchorvale cres,1.3977898,103.8882438
2020-02,sengkang,4 room,13 to 15,95,premium apartment,2015,94 years 10 months,505000,334c anchorvale cres,1.3974189,103.8898026
2020-02,sengkang,4 room,13 to 15,92,premium apartment,2015,94 years 10 months,488000,336d anchorvale cres,1.3977898,103.8882438
2020-02,sengkang,4 room,01 to 03,92,premium apartment,2015,94 years 10 months,432000,335c anchorvale cres,1.39852735,103.8883066
2020-02,sengkang,4 room,01 to 03,92,premium apartment,2015,94 years 10 months,425000,334a anchorvale cres,1.3984442,103.8896261
2020-02,sengkang,4 room,01 to 03,92,model a,2015,94 years 04 months,420000,333a anchorvale link,1.3960724,103.8907874
2020-02,sengkang,4 room,01 to 03,90,model a,2001,80 years 09 months,330000,305c anchorvale link,1.3890089,103.8881095
2020-02,sengkang,4 room,04 to 06,92,model a,2015,94 years 04 months,450000,333c anchorvale link,1.3944727,103.8918293
2020-02,sengkang,4 room,10 to 12,92,premium apartment,2015,94 years 03 months,470000,326c anchorvale road,1.3962462,103.887638
2020-02,sengkang,4 room,01 to 03,92,premium apartment,2015,94 years 02 months,398888,327c anchorvale road,1.3962462,103.887638
2020-02,sengkang,4 room,10 to 12,92,premium apartment,2015,94 years 02 months,458888,327c anchorvale road,1.3962462,103.887638
2020-02,sengkang,4 room,07 to 09,92,premium apartment,2003,82 years 04 months,380000,317b anchorvale road,1.3939634,103.8885424
2020-02,sengkang,4 room,01 to 03,92,premium apartment,2003,82 years 04 months,390000,317a anchorvale road,1.39401135,103.8879773
2020-02,sengkang,4 room,10 to 12,92,model a,2015,94 years 06 months,470000,331c anchorvale street,1.39568195,103.8897215
2020-02,sengkang,4 room,13 to 15,92,model a,2015,94 years 06 months,468000,331c anchorvale street,1.39568195,103.8897215
2020-02,sengkang,4 room,01 to 03,92,model a,2015,94 years 06 months,425000,330a anchorvale street,1.3966544,103.8899728
2020-02,sengkang,4 room,13 to 15,93,model a,2015,94 years 06 months,455800,330a anchorvale street,1.3966544,103.8899728
2020-02,sengkang,4 room,07 to 09,92,model a,2015,94 years 06 months,438000,331b anchorvale street,1.39560535,103.8901619
2020-02,sengkang,4 room,13 to 15,92,model a,2015,94 years 06 months,470000,331b anchorvale street,1.39560535,103.8901619
2020-02,sengkang,4 room,13 to 15,92,model a,2015,94 years 06 months,436000,330a anchorvale street,1.3966544,103.8899728
2020-02,sengkang,4 room,04 to 06,92,model a,2015,94 years 06 months,438000,331c anchorvale street,1.39568195,103.8897215
2020-02,sengkang,4 room,10 to 12,92,premium apartment,2008,87 years 07 months,505000,264f compassvale bow,1.3832075,103.891086
2020-02,sengkang,4 room,07 to 09,92,premium apartment,2007,86 years 06 months,490000,266b compassvale bow,1.3832075,103.891086
2020-02,sengkang,4 room,13 to 15,92,premium apartment,2007,86 years 06 months,485000,266b compassvale bow,1.3832075,103.891086
2020-02,sengkang,4 room,10 to 12,92,model a,2011,90 years 09 months,438000,209c compassvale lane,1.3840651,103.8989748
2020-02,sengkang,4 room,04 to 06,95,premium apartment,2012,91 years 08 months,430000,213b compassvale lane,1.3868209,103.8998596
2020-02,sengkang,4 room,10 to 12,93,model a,2013,92 years,460000,211d compassvale lane,1.38561945,103.8996983
2020-02,sengkang,4 room,07 to 09,93,model a,2013,92 years,438000,211c compassvale lane,1.38526315,103.8991896
2020-02,sengkang,4 room,04 to 06,93,model a,2013,92 years,418000,211c compassvale lane,1.38526315,103.8991896
2020-02,sengkang,4 room,16 to 18,92,premium apartment,2008,87 years 03 months,508000,265b compassvale link,1.38222325,103.8957394
2020-02,sengkang,4 room,07 to 09,90,premium apartment,2009,88 years 04 months,558000,277b compassvale link,1.382334,103.8944668
2020-02,sengkang,4 room,16 to 18,92,premium apartment,2008,87 years 03 months,546000,265c compassvale link,1.3835157,103.8951601
2020-02,sengkang,4 room,01 to 03,90,premium apartment,2009,88 years 04 months,540000,277a compassvale link,1.38186965,103.894447
2020-02,sengkang,4 room,07 to 09,90,premium apartment,2009,88 years 04 months,582000,277a compassvale link,1.38186965,103.894447
2020-02,sengkang,4 room,13 to 15,90,premium apartment,2009,88 years 06 months,578000,273a compassvale link,1.3840825,103.8949349
2020-02,sengkang,4 room,04 to 06,90,premium apartment,2006,85 years,435000,269d compassvale link,1.3835157,103.8951601
2020-02,sengkang,4 room,01 to 03,90,model a,2000,79 years 10 months,333000,203a compassvale road,1.3921061,103.8979907
2020-02,sengkang,4 room,13 to 15,85,model a2,2000,79 years 03 months,398000,249 compassvale road,1.39176395,103.8990928
2020-02,sengkang,4 room,01 to 03,85,model a2,2000,79 years 03 months,348000,247 compassvale road,1.39201935,103.8994037
2020-02,sengkang,4 room,13 to 15,94,premium apartment,2001,80 years 06 months,370000,298c compassvale street,1.3962775,103.9010174
2020-02,sengkang,4 room,04 to 06,100,model a,1999,78 years 04 months,350000,235 compassvale walk,1.39086705,103.8995515
2020-02,sengkang,4 room,19 to 21,92,premium apartment,2004,83 years 04 months,396000,403d fernvale lane,1.390925,103.8736368
2020-02,sengkang,4 room,10 to 12,92,model a,2015,94 years 05 months,415000,440c fernvale link,1.39259085,103.8784299
2020-02,sengkang,4 room,13 to 15,93,model a,2016,94 years 11 months,439000,414b fernvale link,1.39002175,103.8798088
2020-02,sengkang,4 room,01 to 03,92,model a,2015,94 years 03 months,358000,430a fernvale link,1.3938737,103.8785254
2020-02,sengkang,4 room,13 to 15,92,model a,2015,94 years 03 months,408000,430a fernvale link,1.3938737,103.8785254
2020-02,sengkang,4 room,16 to 18,93,model a,2016,94 years 11 months,483000,415a fernvale link,1.3891757,103.8796224
2020-02,sengkang,4 room,01 to 03,93,model a,2016,94 years 11 months,385000,416a fernvale link,1.3905714,103.8799445
2020-02,sengkang,4 room,04 to 06,92,model a,2015,94 years 03 months,388000,430b fernvale link,1.3938953,103.8783544
2020-02,sengkang,4 room,10 to 12,92,model a,2015,94 years 05 months,413888,440a fernvale link,1.3932738,103.8784897
2020-02,sengkang,4 room,10 to 12,93,model a,2016,94 years 11 months,455000,415a fernvale link,1.3891757,103.8796224
2020-02,sengkang,4 room,16 to 18,93,model a,2016,94 years 11 months,458000,415c fernvale link,1.3928142,103.8790207
2020-02,sengkang,4 room,04 to 06,93,model a,2016,94 years 11 months,408000,414a fernvale link,1.3928142,103.8790207
2020-02,sengkang,4 room,10 to 12,93,model a,2016,94 years 11 months,432888,416c fernvale link,1.38990545,103.8803844
2020-02,sengkang,4 room,10 to 12,92,model a,2015,94 years 05 months,430000,440a fernvale link,1.3932738,103.8784897
2020-02,sengkang,4 room,10 to 12,93,model a,2016,94 years 11 months,430000,416a fernvale link,1.3905714,103.8799445
2020-02,sengkang,4 room,13 to 15,93,model a,2016,94 years 11 months,445000,416b fernvale link,1.3905124,103.8804853
2020-02,sengkang,4 room,01 to 03,95,premium apartment,2012,91 years 10 months,388000,410a fernvale road,1.3942332,103.8759622
2020-02,sengkang,4 room,10 to 12,93,model a,2012,91 years 01 month,415000,441d fernvale road,1.3942332,103.8759622
2020-02,sengkang,4 room,13 to 15,92,model a,2015,94 years 06 months,445000,453d fernvale road,1.3942332,103.8759622
2020-02,sengkang,4 room,19 to 21,96,premium apartment,2012,91 years 09 months,428000,411b fernvale road,1.3942332,103.8759622
2020-02,sengkang,4 room,01 to 03,96,model a,2010,89 years 01 month,400000,436a fernvale road,1.3942332,103.8759622
2020-02,sengkang,4 room,10 to 12,95,premium apartment,2012,91 years 09 months,425000,411a fernvale road,1.3942332,103.8759622
2020-02,sengkang,4 room,07 to 09,94,premium apartment,2013,92 years 04 months,425000,435b fernvale road,1.3942332,103.8759622
2020-02,sengkang,4 room,16 to 18,92,model a,2015,94 years 05 months,458000,453b fernvale road,1.3942332,103.8759622
2020-02,sengkang,4 room,16 to 18,93,model a,2012,91 years,440000,441a fernvale road,1.3912104,103.8753124
2020-02,sengkang,4 room,13 to 15,93,model a,2015,94 years 02 months,398000,178b rivervale cres,1.38866535,103.9099421
2020-02,sengkang,4 room,13 to 15,93,model a,2015,94 years 02 months,380000,178c rivervale cres,1.3890849,103.906927
2020-02,sengkang,4 room,01 to 03,90,model a,2005,84 years 10 months,340000,150 rivervale cres,1.3923343,103.9063994
2020-02,sengkang,4 room,01 to 03,91,model a,2005,84 years 10 months,370000,155 rivervale cres,1.39071715,103.9073665
2020-02,sengkang,4 room,01 to 03,90,model a,2005,84 years 10 months,350000,156 rivervale cres,1.3890849,103.906927
2020-02,sengkang,4 room,04 to 06,90,model a,2005,84 years 10 months,350000,156 rivervale cres,1.3890849,103.906927
2020-02,sengkang,4 room,01 to 03,93,model a,2015,94 years 01 month,365000,178a rivervale cres,1.3890849,103.906927
2020-02,sengkang,4 room,07 to 09,93,model a,2015,94 years 01 month,377000,180c rivervale cres,1.3890849,103.906927
